,id,units,ln_itm_qty,ln_itm_val,pk_price,unit_price,line_itm_ins,ln_itm_weight,ln_itm_freight_cost
9006,85191,30,10158,42866.76,4.22,0.14,70.73,825.7433958827892,25816.195210942402
9007,85192,240,300,630.0,2.1,0.01,1.04,112.8086766013638,693.5433767844393
9008,85193,30,10914,70067.88,6.42,0.21,115.61,5099.894052921288,29438.899284799016
9009,85194,60,420,588.0,1.4,0.02,0.97,34.92601232484046,815.3215896792094
9010,85195,60,5287,17447.1,3.3,0.06,37.62,396.0999902451341,9147.543293650793
9011,85196,240,3100,6045.0,1.95,0.01,13.03,1168.2367560723865,5139.993564389714
9012,85198,60,23147,259709.34,11.22,0.19,428.52,2942.9116296276857,20145.75541022264
9013,85200,60,9226,49635.88,5.38,0.09,81.9,865.3575037805334,6580.276496846526
9014,85201,240,659,1285.05,1.95,0.01,2.12,248.34452330700086,1092.6631480428457
9015,85202,30,3428,68285.76,19.92,0.66,112.67,392.51958190990064,3068.1818606400034
9016,85203,60,24940,105995.0,4.25,0.07,228.53,1518.3032817929254,11474.23642828958
9017,85204,240,808,10100.0,12.5,0.05,16.66,267.77126799884945,2950.329319613497
9018,85205,60,8277,21354.66,2.58,0.04,35.24,789.7096689922633,7849.769262041249
9019,85206,60,8640,129945.6,15.04,0.25,214.41,1203.0006309052037,25501.67501568953
9020,85207,60,1458,3397.14,2.33,0.04,5.61,87.52956194031992,39102.0562679111
9021,85208,60,9940,42245.0,4.25,0.07,69.7,605.1296961115348,4573.13192049713
9022,85209,240,320,4000.0,12.5,0.05,6.6,117.7578992711605,2978.8958587824386
9023,85210,30,263,5260.0,20.0,0.67,8.68,20.83356501652044,2433.9754638029967
9024,85211,60,5111,35879.22,7.02,0.12,59.2,287.5750303189974,20862.483931345512
9025,85212,240,4000,7800.0,1.95,0.01,10.94,1507.4022658998533,6632.249760502856
9026,85213,60,90,631.8,7.02,0.12,1.04,5.063931271514335,367.3691163805705
9027,85214,60,4669,13773.55,2.95,0.05,22.73,316.6254335294902,5887.14682653966
9028,85215,60,129958,1458128.76,11.22,0.19,2405.91,16522.871627561013,113107.62006314917
9029,85216,30,11520,103334.4,8.97,0.3,170.5,1906.1318479657148,675992.228248348
9030,85217,60,13590,95401.8,7.02,0.12,157.41,764.6536219986646,55472.73657346615
9031,85219,240,284,525.4,1.85,0.01,0.87,103.79040560340337,637.4788250798679
9032,85220,240,4000,8400.0,2.1,0.01,13.86,1504.115688018184,9247.245023792524
9033,85221,60,254,2794.0,11.0,0.18,3.92,32.293582491270236,221.06630985425974
9034,85222,60,17,248.71,14.63,0.24,0.35,2.3670151302532947,50.176906859574316
9035,85223,120,9,303.66,33.74,0.28,0.43,2.2825611540419652,20.687642370307778
9036,85224,60,400,1032.0,2.58,0.04,1.45,38.16405311065668,379.3533532459224
9037,85226,240,463,902.85,1.95,0.01,1.27,174.48181227790803,767.6829097782056
9038,85227,240,620,1209.0,1.95,0.01,1.7,233.64735121447728,1027.9987128779428
9039,85228,240,151,294.45,1.95,0.01,0.41,56.904435537719465,250.36742845898283
9040,85229,30,19,115.52,6.08,0.2,0.16,1.8245530240246548,12.980050215656977
9041,85230,60,105,737.1,7.02,0.12,1.03,5.907919816766724,428.59730244399896
9042,85232,240,41998,81896.1,1.95,0.01,135.13,15826.97009081551,69635.30636039974
9043,85233,60,13212,71080.56,5.38,0.09,117.28,1239.2264621665302,9423.218412783037
9044,85234,60,73,170.09,2.33,0.04,0.24,4.382481496326032,1957.7847102589235
9045,85235,60,2250,32917.5,14.63,0.24,46.15,313.2814142982302,6641.061202002483
9046,85236,90,6510,57743.7,8.87,0.1,95.28,855.174824842094,55110.89458113419
9047,85237,30,47614,196169.68,4.12,0.14,275.03,3870.5400720184216,121009.28517166879
9048,85238,60,39402,276602.04,7.02,0.12,456.39,2216.9891106689756,160834.19915141378
9049,85239,90,1530,13571.1,8.87,0.1,19.03,200.98578832694375,12952.330062847204
9050,85240,30,3000,16500.0,5.5,0.18,23.13,1401.8400365369125,8092.055878174551
9051,85241,60,19501,45437.33,2.33,0.04,63.7,1170.722899450054,522996.70732546935
9052,85242,60,11262,47863.5,4.25,0.07,78.97,685.6107281295881,5181.349264450571
9053,85243,30,54850,492004.5,8.97,0.3,811.81,9075.63644626037,3218591.4686998166
9054,85244,120,240,8097.6,33.74,0.28,11.35,220.52084789859936,1443.2143639325798
9055,85245,60,2900,23200.0,8.0,0.13,32.53,262.88991704537165,2374.0061360372197
9056,85246,60,10440,152737.2,14.63,0.24,252.02,1453.625762343788,30814.52397729152
9057,85247,30,78082,474738.56,6.08,0.2,783.32,7498.144695889111,53342.54110204885
9058,85248,60,7150,21092.5,2.95,0.05,34.8,484.87295989202283,9015.44223811492
9059,85249,60,12762,140382.0,11.0,0.18,231.63,1622.561810053507,11107.27656047269
9060,85250,60,15000,219450.0,14.63,0.24,307.67,2088.542761988201,44273.741346683215
9061,85251,60,4666,25103.08,5.38,0.09,41.42,437.64991465857025,3327.9395333065136
9062,85252,60,71030,382141.4,5.38,0.09,630.53,6662.296064766018,50660.8540614577
9063,85253,60,96655,773240.0,8.0,0.13,1275.85,8761.939631731171,79123.98726850947
9064,85254,60,136109,955485.18,7.02,0.12,1576.55,7658.295793717162,555580.4784604786
9065,85255,30,109226,450011.12,4.12,0.14,630.92,8878.976979591802,277593.9887881861
9066,85256,60,326131,3587441.0,11.0,0.18,5029.59,41464.32421834824,283844.7901538566
9067,85257,60,1005,2341.65,2.33,0.04,3.28,60.334163065858384,26953.0634768523
9068,85258,30,330,7425.0,22.5,0.75,10.41,1793.0909214256205,2504.475704027483
9069,85259,30,368,2024.0,5.5,0.18,2.84,171.95904448186127,992.6255210560782
9070,85260,30,39680,219827.2,5.54,0.18,308.2,3810.4349470157003,27107.8101345931
9071,85261,30,17422,71778.64,4.12,0.14,118.43,1416.2336525959788,44277.39249508156
9072,85262,30,1620,36450.0,22.5,0.75,51.1,8802.446341543955,12294.69891068037
9073,85263,30,50928,282141.12,5.54,0.18,395.56,4890.570337238296,34791.999862262026
9074,85264,60,7452,97993.8,13.15,0.22,137.39,1037.5880441557383,21995.194701032222
9075,85265,60,7150,21092.5,2.95,0.05,34.8,484.87295989202283,9015.44223811492
9076,85266,60,11574,119096.46,10.29,0.17,196.51,1471.519384858117,10073.312875012609
9077,85267,60,1200,2928.0,2.44,0.04,4.11,114.49215933197004,1138.0600597377672
9078,85268,60,1440,11203.2,7.78,0.13,15.71,130.53844156735695,1178.8168399633091
9079,85269,60,3136,94080.0,30.0,0.5,131.9,492.08114514135696,4399.138674999167
9080,85270,240,230,425.5,1.85,0.01,0.6,84.05561017177034,516.2680625646817
9081,85271,60,181926,443899.44,2.44,0.04,622.35,17357.583815523318,172535.5953565442
9082,85272,60,20000,46600.0,2.33,0.04,65.33,1200.679862007132,536379.3726736776
9083,85273,30,27911,154626.94,5.54,0.18,216.79,2680.268392292218,19067.693766800097
9084,85274,30,2816,15488.0,5.5,0.18,21.71,1315.8605142959818,7595.743117646512
9085,85275,60,1840,55200.0,30.0,0.5,77.39,288.7210800574288,2581.1272838005316
9086,85276,60,36000,87840.0,2.44,0.04,123.15,3434.7647799591014,34141.80179213302
9087,85277,60,732,1705.56,2.33,0.04,2.39,43.94488294946103,19631.4850398566
9088,85278,30,17422,66377.82,3.81,0.13,109.52,1416.2336525959788,44277.39249508156
9089,85279,60,834,1851.48,2.22,0.04,2.6,50.0683502456974,22367.019840492358
9090,85280,60,26574,206745.72,7.78,0.13,289.86,2408.978157090933,21754.082434156233
9091,85281,60,27452,355777.92,12.96,0.22,498.8,3822.311726806673,81026.84982994318
9092,85282,240,608,7600.0,12.5,0.05,10.66,223.74000861520494,5659.902131686633
9093,85283,60,38347,105837.72,2.76,0.05,148.38,2062.430460754898,73384.29828732101
9094,85284,60,25712,198496.64,7.72,0.13,278.29,2330.836395541585,21048.42957578931
9095,85287,30,2528,27808.0,11.0,0.37,38.99,217.59451594239027,6193.246105569744
9096,85288,120,7541,223816.88,29.68,0.25,313.79,1912.5326291811623,17333.945679387885
9097,85289,60,12156,30511.56,2.51,0.04,42.78,1159.8055740328566,11528.548405143581
9098,85291,60,10963,26530.46,2.42,0.04,43.78,1045.981285630323,10397.127029087618
9099,85292,30,17422,66377.82,3.81,0.13,109.52,1416.2336525959788,44277.39249508156
9100,85293,60,25,33.0,1.32,0.02,0.05,2.2938889067217345,488.6743086214118
9101,85294,240,366,768.6,2.1,0.01,1.08,137.62658545366384,846.122919677016
9102,85295,60,1652,11167.52,6.76,0.11,15.66,92.95127178379646,6743.264225118917
9103,85296,240,288,561.6,1.95,0.01,0.79,108.53296314478945,477.52198275620566
9104,85297,60,298,3862.08,12.96,0.22,5.41,41.492382871498926,879.5716614207731
9105,85298,30,525,2000.25,3.81,0.13,2.8,42.677228080179596,1334.2688015106085
9106,85299,240,80,1000.0,12.5,0.05,1.4,29.439474817790124,744.7239646956097
9107,85300,30,17124,66954.84,3.91,0.13,93.87,1392.0092450380864,43520.036108700304
9108,85301,90,3400,28084.0,8.26,0.09,39.37,446.6350851709861,28782.95569521601
9109,85302,60,22783,55134.86,2.42,0.04,77.3,2173.729055050228,21607.018617504626
9110,85303,60,26432,63965.44,2.42,0.04,89.68,2521.8806295521936,25067.66958249055
9111,85304,30,50400,197064.0,3.91,0.13,276.28,4097.013895697241,128089.80494501842
9112,85305,60,300,726.0,2.42,0.04,1.02,28.62303983299251,284.5150149344418
9113,85306,30,11492,63665.68,5.54,0.18,89.26,1103.5664922153333,7850.880898859472
9114,85307,60,17520,171871.2,9.81,0.16,240.96,2227.4943513663566,15248.353341128468
9115,85308,60,8586,19060.92,2.22,0.04,26.72,515.4518647596617,230267.6646888098
9116,85309,60,69737,168763.54,2.42,0.04,236.61,6653.616429444663,66137.41198827722
9117,85310,30,56228,204669.92,3.64,0.12,286.95,4570.771772366358,142901.45937397808
9118,85311,30,23705,86286.2,3.64,0.12,120.97,1926.9784602679188,60245.41321868376
9119,85312,60,50000,122000.0,2.44,0.04,171.04,4770.506638832086,47419.1691557403
9120,85313,60,11597,89528.84,7.72,0.13,125.52,1051.287713094888,9493.56867573229
9121,85314,120,51861,1384688.7,26.7,0.22,1941.33,13152.878223307818,119209.09121850351
9122,85315,60,15120,41731.2,2.76,0.05,58.51,813.2043853916618,28935.00378398033
9123,85316,60,876,1892.16,2.16,0.04,2.65,52.58977795591238,23493.41652310708
9124,85317,90,6654,48574.2,7.3,0.08,68.1,427.86691974357285,27404.218537676727
9125,85318,60,16971,131016.12,7.72,0.13,183.68,1538.4499248886216,13892.847632650917
9126,85319,60,2131,4602.96,2.16,0.04,6.45,127.93243929685991,57151.222158380355
9127,85320,120,574,15325.8,26.7,0.22,21.49,145.57667804667648,1319.4118578396296
9128,85321,60,84875,816497.5,9.62,0.16,1144.73,10791.015015537643,73870.09074362321
9129,85323,60,155,2008.8,12.96,0.22,2.48,21.581608540544742,457.49532724905987
9130,85324,240,7003,13655.85,1.95,0.01,16.89,2639.0845170241682,11611.411268200376
9131,85325,60,170,392.7,2.31,0.04,0.49,16.219722572029088,161.225175129517
9132,85326,60,131487,318198.54,2.42,0.04,446.11,12545.192128402288,124700.0858956165
9133,85328,60,22790,165683.3,7.27,0.12,232.29,2065.9521411944897,18656.413738030427
9134,85330,60,1458,2901.42,1.99,0.03,3.59,87.52956194031992,39102.0562679111
9135,85331,60,1296,9421.92,7.27,0.12,11.65,117.48459741062126,1060.9351559669783
9136,85332,30,14704,178065.44,12.11,0.4,220.27,1969.5863211576075,7227.943935720518
9137,85333,30,810,11307.6,13.96,0.47,15.85,4401.2231707719775,6147.349455340185
9138,85334,60,3024,6834.24,2.26,0.04,8.45,162.64087707833238,5787.0007567960665
9139,85335,90,2000,14600.0,7.3,0.08,18.06,128.60442432929753,8236.915701135176
9140,85336,200,330,412.5,1.25,0.01,0.51,28.781042284815637,1372.2077040588672
9141,85337,60,53220,386909.4,7.27,0.12,478.61,4824.483236260235,43567.105710310636
9142,85338,60,7875,17797.5,2.26,0.04,22.02,751.3547956160534,7468.519142029097
9143,85340,60,30000,67800.0,2.26,0.04,95.06,2862.3039832992513,28451.501493444182
9144,85341,60,529,1052.71,1.99,0.03,1.3,31.75798235008864,14187.234407218773
9145,85342,60,487,3540.49,7.27,0.12,4.38,44.14737572451586,398.6693062931469
9146,85343,60,2125,4802.5,2.26,0.04,5.94,114.28963749717471,4066.592793714167
9147,85345,60,3485,7876.1,2.26,0.04,9.74,332.5043127265963,3305.1160901550984
9148,85346,60,73271,628665.18,8.58,0.14,881.39,9315.681428023077,63770.66767453334
9149,85347,60,50000,429000.0,8.58,0.14,601.46,6357.004427415402,43516.990128791294
9150,85348,240,397,833.7,2.1,0.01,1.03,149.28348203580478,917.7890686114082
9151,85349,30,31512,191277.84,6.07,0.2,236.61,5214.064825789549,1849120.4076876685
9152,85350,240,36229,70646.55,1.95,0.01,87.39,13652.919172821446,60069.94414331449
9153,85351,30,1980,7999.2,4.04,0.13,11.21,925.2144241143621,5340.756879595203
9154,85352,30,8250,38775.0,4.7,0.16,47.96,792.2401288528107,5636.0744357457925
9155,85353,60,450,1017.0,2.26,0.04,1.26,42.93455974948877,426.77252240166274
9156,85354,30,24912,82956.96,3.33,0.11,102.62,2025.0954398732079,63312.960729966246
9157,85355,60,68736,589754.88,8.58,0.14,729.53,8739.1011264565,59823.676669851964
9158,85356,30,1278,13444.56,10.52,0.35,16.63,171.18684156960163,628.217651649267
9159,85357,30,26940,126618.0,4.7,0.16,156.63,2587.0241298539054,18404.344884726263
9160,85358,240,13150,27615.0,2.1,0.01,34.16,4944.78032435978,30400.318015717923
9161,85359,60,5861,24323.15,4.15,0.07,30.09,356.80735904524204,2696.4915680114364
9162,85360,30,59615,772610.4,12.96,0.43,1083.2,6826.1536976542375,53357.54423047077
9163,85361,60,9627,21757.02,2.26,0.04,26.91,517.772395381318,18423.100623570015
9164,85362,240,3000,6300.0,2.1,0.01,7.79,1128.086766013638,6935.4337678443935
9165,85363,60,31132,267112.56,8.58,0.14,330.42,3958.1252366859253,27095.418733790608
9166,85365,60,10000,129600.0,12.96,0.22,160.32,1392.3618413254674,29515.827564455478
9167,85367,60,92492,647444.0,7.0,0.12,907.72,8384.556623227763,75716.06052908777
9168,85368,60,50000,429000.0,8.58,0.14,530.67,6357.004427415402,43516.990128791294
9169,85369,30,1428,4755.24,3.33,0.11,5.88,116.0820603780885,3629.211140108855
9170,85370,30,60000,199800.0,3.33,0.11,247.15,4877.397494877668,152487.86302978382
9171,85371,30,53787,697079.52,12.96,0.43,862.29,6158.824606822586,48141.277053163314
9172,85373,60,107832,754824.0,7.0,0.12,1058.26,9775.153632702248,88273.73436591914
9173,85376,60,10227,23113.02,2.26,0.04,28.59,975.7594279067147,9699.11685911512
9174,85377,60,98203,221938.78,2.26,0.04,274.54,9369.561269064545,93134.09337202329
9175,85378,60,49000,203350.0,4.15,0.07,251.54,2983.033713225876,22543.608058788668
9176,85381,60,578,2312.0,4.0,0.07,2.86,148.04693829518007,1745.0108710090847
9177,85382,60,5410,70113.6,12.96,0.22,86.73,753.2677561570779,15968.062712370414
9178,85383,60,240,1744.8,7.27,0.12,2.16,21.756406927892826,196.4694733272182
9179,85384,60,60000,495600.0,8.26,0.14,613.06,7628.4053128984815,52220.38815454955
9180,85385,60,100000,858000.0,8.58,0.14,1061.35,12714.008854830803,87033.98025758259
9181,85386,60,379,4911.84,12.96,0.22,6.08,52.77051378623521,1118.6498646928626
9182,85387,60,373,742.27,1.99,0.03,0.92,22.392679426433013,10003.475300364089
9183,85388,240,927,1714.95,1.85,0.01,2.12,338.78065490970044,2080.7847565106954
9184,85389,240,1480,3108.0,2.1,0.01,3.84,556.5228045667282,3421.4806588032343
9185,85390,60,1413,3193.38,2.26,0.04,3.95,75.9958860157684,2704.044996479114
9186,85391,60,5076,21065.4,4.15,0.07,26.06,309.0179413945826,2335.3337654369648
9187,85392,60,40,160.0,4.0,0.07,0.2,10.245462857797929,120.76199799370828
9188,85393,60,50000,413000.0,8.26,0.14,510.88,6357.004427415402,43516.990128791294
9189,85394,60,59680,512054.4,8.58,0.14,633.41,7587.720484563023,51941.879417725286
9190,85396,60,13100,61570.0,4.7,0.08,76.16,1228.7213634863417,9343.336452275038
9191,85397,30,2562,15551.34,6.07,0.2,19.24,423.9157807715418,150337.8549281482
9192,85398,240,14146,27584.7,1.95,0.01,34.12,5330.928113354831,23454.95127801835
9193,85399,60,80000,686400.0,8.58,0.14,849.08,10171.207083864641,69627.18420606606
9194,85400,60,62000,710520.0,11.46,0.19,878.91,8632.643416217898,182998.13089962394
9195,85401,60,19920,144818.4,7.27,0.12,179.14,1805.7817750151046,16306.96628615911
9196,85402,240,160,336.0,2.1,0.01,0.42,60.164627520727365,369.889800951701
9197,85407,30,41083,136806.39,3.33,0.11,169.23,3339.635354700987,104410.98128087682
9198,85408,60,35496,80220.96,2.26,0.04,99.23,3386.678073039674,33663.816567043155
9199,85409,60,80000,180800.0,2.26,0.04,223.65,7632.8106221313365,75870.67064918448
9200,85410,60,123700,1061346.0,8.58,0.14,1312.89,15727.228953425702,107661.03357862965
9201,85412,240,2000,4200.0,2.1,0.01,5.2,752.057844009092,4623.622511896262
9202,85413,60,20000,77800.0,3.89,0.06,96.24,1217.5647809085208,9201.4726770566
9203,85414,30,6120,68238.0,11.15,0.37,84.41,819.7679737135853,3008.3662191655044
9204,85415,60,990,11345.4,11.46,0.19,14.03,137.84382229122127,2922.0669288810923
9205,85419,60,72518,163890.68,2.26,0.04,202.73,6918.952008696503,68774.8661767195
9206,85420,60,50000,194500.0,3.89,0.06,240.6,3043.9119522713017,23003.681692641498
9207,85421,60,4800,10704.0,2.23,0.04,13.24,288.1631668817117,128731.04944168264
9208,85422,240,81,117.45,1.45,0.01,0.15,29.602193147449555,181.81614377277924
9209,85423,60,33650,187767.0,5.58,0.09,232.27,1893.347636516193,137355.23073562444
9210,85426,30,1200,0.0,0.0,0.0,0.0,80.0,1532.73
9211,85427,30,5531,61670.65,11.15,0.37,76.29,740.8720036944184,2718.83554872621
9212,85428,60,88500,344265.0,3.89,0.06,425.86,5387.7241555202045,40716.51659597545
9213,85429,30,9744,45796.8,4.7,0.16,56.65,935.7076140050651,6656.7162790190305
9214,85430,60,687,1552.62,2.26,0.04,1.92,65.54676121755286,651.5393841998717
9215,85431,60,34552,232534.96,6.73,0.11,287.65,3132.197384052304,28285.05517667518
9216,85432,90,66,613.8,9.3,0.1,0.63,4.243946002866818,271.8182181374608
9217,85433,30,249986,2787343.9,11.15,0.37,3447.94,33485.37854195495,122883.89504318753
9218,85436,30,50510,549043.7,10.87,0.36,679.17,6765.764763443332,24828.852570269548
9219,85437,30,103129,1121012.23,10.87,0.36,1386.69,13814.0280001811,50694.411734692694
9220,85438,60,23819,53830.94,2.26,0.04,55.34,2272.5739526068287,22589.543802411565
9221,85440,30,1638,7698.6,4.7,0.16,7.91,157.29567649223077,1119.0169606971647
9222,85444,30,72300,240759.0,3.33,0.11,337.54,5877.26398132759,183747.87495088953
9223,85445,60,290000,1087500.0,3.75,0.06,1345.24,17654.689323173552,133421.3538173207
9224,85446,30,24996,83236.68,3.33,0.11,85.57,2031.9237963660364,63526.44373820794
9225,85447,30,47158,512607.46,10.87,0.36,526.96,6316.7676641152375,23181.133033236412
9226,85448,30,36406,171108.2,4.7,0.16,211.66,3496.035652244294,24871.1425342741
9227,85449,60,95,784.7,8.26,0.14,0.81,12.078308412089262,82.68228124470345
9228,85451,30,34224,160852.8,4.7,0.16,165.36,3286.5001418010415,23380.486241086546
9229,85452,30,6377,29971.9,4.7,0.16,37.08,612.3776123265908,4356.514748697082
9230,85453,60,1481,3184.15,2.15,0.04,3.94,88.91034378162813,39718.89254648583
9231,85454,30,3456,16243.2,4.7,0.16,16.7,331.87659215943194,2361.0028181742373
9232,85455,120,3599,73707.52,20.48,0.17,75.77,912.7708437107815,8272.758321193078
9233,85456,240,144,205.92,1.43,0.01,0.21,52.62612115102143,323.2287000404964
9234,85457,30,76134,905233.26,11.89,0.4,930.58,8717.644646770237,68142.63645798307
9235,85458,120,964,19318.56,20.04,0.17,23.9,244.48766138849496,2215.8763605529666
9236,85459,60,10620,119262.6,11.23,0.19,122.6,1478.6882754876463,31345.808873451715
9237,85460,30,30000,323400.0,10.78,0.36,332.46,4018.47045938032,14746.893231203452
9238,85461,30,1542,8851.08,5.74,0.19,10.95,255.14369006624412,90484.37638532574
9239,85462,30,123856,574691.84,4.64,0.15,590.78,11893.781018084088,84613.5315531795
9240,85463,60,100000,811000.0,8.11,0.14,833.71,12714.008854830803,87033.98025758259
9241,85464,60,100000,811000.0,8.11,0.14,833.71,12714.008854830803,87033.98025758259
9242,85465,60,24765,200844.15,8.11,0.14,248.44,3148.624292898848,21553.965210790328
9243,85466,60,11000,61930.0,5.63,0.09,63.66,918.4906308974615,7956.508605163474
9244,85467,100,2000,2600.0,1.3,0.01,2.67,404.3629270139932,1377.089468711832
9245,85468,60,114630,771459.9,6.73,0.11,793.06,10391.403858934811,93838.73219791258
9246,85472,30,50000,594500.0,11.89,0.4,611.15,5725.198102536474,44751.77743057181
9247,85473,60,1821,3168.54,1.74,0.03,3.26,109.32190143574937,48837.34188193835
