,del_date_scheduled,del_date_client,del_date_recorded,pq_date,po_date,po_date_new,pq_date_new,anticipated_lead_time,actual_lead_time,delivery_delay_time
8870,2015-05-29 00:00:00.000000000,2015-05-29 00:00:00.000000000,2015-06-18 00:00:00.000000000,2014-05-23 00:00:00.000000000,1910-01-01 00:00:00.000000000,2014-10-17 12:00:00.000000000,2013-10-11 12:00:00.000000000,223 days 12:00:00.000000000,223 days 12:00:00.000000000,0 days 00:00:00.000000000
8871,2015-06-30 00:00:00.000000000,2015-06-02 00:00:00.000000000,2015-06-17 00:00:00.000000000,2014-09-19 00:00:00.000000000,1910-01-01 00:00:00.000000000,2015-03-22 19:34:44.169600000,2014-06-11 19:34:44.169600000,99 days 04:25:15.830400000,71 days 04:25:15.830400000,-28 days +00:00:00.000000000
8872,2015-06-30 00:00:00.000000000,2015-06-02 00:00:00.000000000,2015-06-17 00:00:00.000000000,2014-09-19 00:00:00.000000000,1910-01-01 00:00:00.000000000,2015-03-22 19:34:44.169600000,2014-06-11 19:34:44.169600000,99 days 04:25:15.830400000,71 days 04:25:15.830400000,-28 days +00:00:00.000000000
8873,2015-07-15 00:00:00.000000000,2015-07-09 00:00:00.000000000,2015-07-13 00:00:00.000000000,2014-11-03 00:00:00.000000000,1910-01-01 00:00:00.000000000,2015-02-10 12:42:21.196800000,2014-06-01 12:42:21.196800000,154 days 11:17:38.803200000,148 days 11:17:38.803200000,-6 days +00:00:00.000000000
8874,2015-07-16 00:00:00.000000000,2015-06-28 00:00:00.000000000,2015-06-29 00:00:00.000000000,2015-04-16 00:00:00.000000000,1910-01-01 00:00:00.000000000,2015-05-24 13:42:51.465600000,2015-02-22 13:42:51.465600000,52 days 10:17:08.534400000,34 days 10:17:08.534400000,-18 days +00:00:00.000000000
8875,2015-07-31 00:00:00.000000000,2015-07-15 00:00:00.000000000,2015-07-20 00:00:00.000000000,2014-10-16 00:00:00.000000000,1910-01-01 00:00:00.000000000,2015-03-19 12:00:00.000000000,2014-06-04 12:00:00.000000000,133 days 12:00:00.000000000,117 days 12:00:00.000000000,-16 days +00:00:00.000000000
8876,2015-07-31 00:00:00.000000000,2015-07-15 00:00:00.000000000,2015-07-20 00:00:00.000000000,2014-10-16 00:00:00.000000000,1910-01-01 00:00:00.000000000,2015-03-19 12:00:00.000000000,2014-06-04 12:00:00.000000000,133 days 12:00:00.000000000,117 days 12:00:00.000000000,-16 days +00:00:00.000000000
8877,2015-07-31 00:00:00.000000000,2015-07-23 00:00:00.000000000,2015-07-23 00:00:00.000000000,2014-11-03 00:00:00.000000000,1910-01-01 00:00:00.000000000,2015-02-26 12:42:21.196800000,2014-06-01 12:42:21.196800000,154 days 11:17:38.803200000,146 days 11:17:38.803200000,-8 days +00:00:00.000000000
8878,2015-08-15 00:00:00.000000000,2015-08-25 00:00:00.000000000,2015-09-03 00:00:00.000000000,2014-08-12 00:00:00.000000000,1910-01-01 00:00:00.000000000,2015-01-27 09:20:00.009600000,2014-01-24 09:20:00.009600000,199 days 14:39:59.990400000,209 days 14:39:59.990400000,10 days 00:00:00.000000000
8879,2015-08-15 00:00:00.000000000,2015-08-25 00:00:00.000000000,2015-09-03 00:00:00.000000000,2014-08-12 00:00:00.000000000,1910-01-01 00:00:00.000000000,2015-01-27 09:20:00.009600000,2014-01-24 09:20:00.009600000,199 days 14:39:59.990400000,209 days 14:39:59.990400000,10 days 00:00:00.000000000
8880,2015-08-14 00:00:00.000000000,2015-08-08 00:00:00.000000000,2015-08-10 00:00:00.000000000,2014-11-03 00:00:00.000000000,1910-01-01 00:00:00.000000000,2015-03-12 12:42:21.196800000,2014-06-01 12:42:21.196800000,154 days 11:17:38.803200000,148 days 11:17:38.803200000,-6 days +00:00:00.000000000
8881,2015-08-14 00:00:00.000000000,2015-08-25 00:00:00.000000000,2015-09-03 00:00:00.000000000,2014-07-11 00:00:00.000000000,1910-01-01 00:00:00.000000000,2015-01-26 09:20:00.009600000,2013-12-23 09:20:00.009600000,199 days 14:39:59.990400000,210 days 14:39:59.990400000,11 days 00:00:00.000000000
8882,2015-10-22 00:00:00.000000000,2015-08-20 00:00:00.000000000,2015-09-03 00:00:00.000000000,2015-04-23 00:00:00.000000000,1910-01-01 00:00:00.000000000,2015-06-15 12:55:23.116800000,2014-12-15 12:55:23.116800000,128 days 11:04:36.883200000,65 days 11:04:36.883200000,-63 days +00:00:00.000000000
8883,2009-08-31 00:00:00.000000000,2009-08-04 00:00:00.000000000,2009-08-04 00:00:00.000000000,2009-05-26 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-05-14 14:36:31.334400000,2009-02-06 14:36:31.334400000,108 days 09:23:28.665600000,81 days 09:23:28.665600000,-27 days +00:00:00.000000000
8884,2009-10-08 00:00:00.000000000,2009-10-08 00:00:00.000000000,2009-10-08 00:00:00.000000000,2009-08-06 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-08-18 07:12:00.000000000,2009-06-16 07:12:00.000000000,50 days 16:48:00.000000000,50 days 16:48:00.000000000,0 days 00:00:00.000000000
8885,2009-10-30 00:00:00.000000000,2009-10-20 00:00:00.000000000,2009-10-20 00:00:00.000000000,2009-05-26 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-07-13 14:36:31.334400000,2009-02-06 14:36:31.334400000,108 days 09:23:28.665600000,98 days 09:23:28.665600000,-10 days +00:00:00.000000000
8886,2009-10-30 00:00:00.000000000,2009-10-20 00:00:00.000000000,2009-10-20 00:00:00.000000000,2009-05-26 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-07-13 14:36:31.334400000,2009-02-06 14:36:31.334400000,108 days 09:23:28.665600000,98 days 09:23:28.665600000,-10 days +00:00:00.000000000
8887,2009-10-15 00:00:00.000000000,2009-10-20 00:00:00.000000000,2009-10-20 00:00:00.000000000,2009-07-29 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-06-28 14:36:31.334400000,2009-04-11 14:36:31.334400000,108 days 09:23:28.665600000,113 days 09:23:28.665600000,5 days 00:00:00.000000000
8888,2009-11-18 00:00:00.000000000,2009-10-18 00:00:00.000000000,2009-10-18 00:00:00.000000000,2009-09-22 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-09-02 23:06:40.003200000,2009-07-07 23:06:40.003200000,76 days 00:53:19.996800000,45 days 00:53:19.996800000,-31 days +00:00:00.000000000
8889,2009-12-01 00:00:00.000000000,2009-11-05 00:00:00.000000000,2009-11-05 00:00:00.000000000,2009-07-24 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-08-12 04:55:23.059200000,2009-04-04 04:55:23.059200000,110 days 19:04:36.940800000,84 days 19:04:36.940800000,-26 days +00:00:00.000000000
8890,2009-12-01 00:00:00.000000000,2009-12-02 00:00:00.000000000,2009-12-02 00:00:00.000000000,2009-07-24 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-08-12 04:55:23.059200000,2009-04-04 04:55:23.059200000,110 days 19:04:36.940800000,111 days 19:04:36.940800000,1 days 00:00:00.000000000
8891,2009-12-04 00:00:00.000000000,2009-12-02 00:00:00.000000000,2009-12-02 00:00:00.000000000,2009-09-09 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-08-15 04:55:23.059200000,2009-05-21 04:55:23.059200000,110 days 19:04:36.940800000,108 days 19:04:36.940800000,-2 days +00:00:00.000000000
8892,2009-11-30 00:00:00.000000000,2009-11-30 00:00:00.000000000,2009-11-30 00:00:00.000000000,2009-09-23 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-09-14 23:06:40.003200000,2009-07-08 23:06:40.003200000,76 days 00:53:19.996800000,76 days 00:53:19.996800000,0 days 00:00:00.000000000
8893,2009-12-01 00:00:00.000000000,2009-12-02 00:00:00.000000000,2009-12-02 00:00:00.000000000,2009-09-09 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-08-12 04:55:23.059200000,2009-05-21 04:55:23.059200000,110 days 19:04:36.940800000,111 days 19:04:36.940800000,1 days 00:00:00.000000000
8894,2009-11-24 00:00:00.000000000,2009-11-20 00:00:00.000000000,2009-11-20 00:00:00.000000000,2009-08-12 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-08-07 14:36:31.334400000,2009-04-25 14:36:31.334400000,108 days 09:23:28.665600000,104 days 09:23:28.665600000,-4 days +00:00:00.000000000
8895,2009-11-30 00:00:00.000000000,2009-12-02 00:00:00.000000000,2009-12-02 00:00:00.000000000,2009-08-17 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-10-10 07:12:00.000000000,2009-06-27 07:12:00.000000000,50 days 16:48:00.000000000,52 days 16:48:00.000000000,2 days 00:00:00.000000000
8896,2009-12-18 00:00:00.000000000,2009-12-18 00:00:00.000000000,2009-12-18 00:00:00.000000000,2009-07-27 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-08-31 14:36:31.334400000,2009-04-09 14:36:31.334400000,108 days 09:23:28.665600000,108 days 09:23:28.665600000,0 days 00:00:00.000000000
8897,2009-12-18 00:00:00.000000000,2009-12-18 00:00:00.000000000,2009-12-18 00:00:00.000000000,2009-07-29 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-08-31 14:36:31.334400000,2009-04-11 14:36:31.334400000,108 days 09:23:28.665600000,108 days 09:23:28.665600000,0 days 00:00:00.000000000
8898,2009-12-25 00:00:00.000000000,2009-12-21 00:00:00.000000000,2009-12-21 00:00:00.000000000,2009-09-23 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-10-09 23:06:40.003200000,2009-07-08 23:06:40.003200000,76 days 00:53:19.996800000,72 days 00:53:19.996800000,-4 days +00:00:00.000000000
8899,2010-02-15 00:00:00.000000000,2010-01-15 00:00:00.000000000,2010-01-15 00:00:00.000000000,2009-10-28 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-12-11 09:52:56.496000001,2009-08-23 09:52:56.496000001,65 days 14:07:03.503999999,34 days 14:07:03.503999999,-31 days +00:00:00.000000000
8900,2010-01-29 00:00:00.000000000,2010-01-22 00:00:00.000000000,2010-01-22 00:00:00.000000000,2009-08-13 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-11-05 01:59:59.971200000,2009-05-20 01:59:59.971200000,84 days 22:00:00.028800000,77 days 22:00:00.028800000,-7 days +00:00:00.000000000
8901,2009-11-30 00:00:00.000000000,2009-11-22 00:00:00.000000000,2009-11-22 00:00:00.000000000,2009-06-03 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-09-13 05:11:48.624000000,2009-03-17 05:11:48.624000000,77 days 18:48:11.376000000,69 days 18:48:11.376000000,-8 days +00:00:00.000000000
8902,2010-03-05 00:00:00.000000000,2010-03-03 00:00:00.000000000,2010-03-03 00:00:00.000000000,2009-10-23 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-11-25 18:40:00.019200000,2009-07-15 18:40:00.019200000,99 days 05:19:59.980800000,97 days 05:19:59.980800000,-2 days +00:00:00.000000000
8903,2010-02-11 00:00:00.000000000,2010-01-29 00:00:00.000000000,2010-01-29 00:00:00.000000000,2009-10-28 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-12-07 09:52:56.496000001,2009-08-23 09:52:56.496000001,65 days 14:07:03.503999999,52 days 14:07:03.503999999,-13 days +00:00:00.000000000
8904,2010-02-25 00:00:00.000000000,2010-02-18 00:00:00.000000000,2010-02-18 00:00:00.000000000,2009-09-17 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-12-21 09:52:56.496000001,2009-07-13 09:52:56.496000001,65 days 14:07:03.503999999,58 days 14:07:03.503999999,-7 days +00:00:00.000000000
8905,2010-02-25 00:00:00.000000000,2010-02-18 00:00:00.000000000,2010-02-18 00:00:00.000000000,2009-09-17 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-12-21 09:52:56.496000001,2009-07-13 09:52:56.496000001,65 days 14:07:03.503999999,58 days 14:07:03.503999999,-7 days +00:00:00.000000000
8906,2010-05-10 00:00:00.000000000,2010-02-19 00:00:00.000000000,2010-02-19 00:00:00.000000000,2009-12-08 00:00:00.000000000,1910-01-01 00:00:00.000000000,2010-02-01 07:36:35.107200001,2009-09-01 07:36:35.107200001,97 days 16:23:24.892799999,17 days 16:23:24.892799999,-80 days +00:00:00.000000000
8907,2010-03-10 00:00:00.000000000,2010-03-02 00:00:00.000000000,2010-03-02 00:00:00.000000000,2009-09-09 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-12-02 07:36:35.107200001,2009-06-03 07:36:35.107200001,97 days 16:23:24.892799999,89 days 16:23:24.892799999,-8 days +00:00:00.000000000
8908,2010-03-31 00:00:00.000000000,2010-03-12 00:00:00.000000000,2010-03-12 00:00:00.000000000,2009-12-08 00:00:00.000000000,1910-01-01 00:00:00.000000000,2010-01-06 00:00:00.000000000,2009-09-15 00:00:00.000000000,84 days 00:00:00.000000000,65 days 00:00:00.000000000,-19 days +00:00:00.000000000
8909,2010-03-31 00:00:00.000000000,2010-03-12 00:00:00.000000000,2010-03-12 00:00:00.000000000,2009-12-08 00:00:00.000000000,1910-01-01 00:00:00.000000000,2010-01-06 00:00:00.000000000,2009-09-15 00:00:00.000000000,84 days 00:00:00.000000000,65 days 00:00:00.000000000,-19 days +00:00:00.000000000
8910,2010-03-10 00:00:00.000000000,2010-03-03 00:00:00.000000000,2010-03-03 00:00:00.000000000,2009-10-23 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-11-30 18:40:00.019200000,2009-07-15 18:40:00.019200000,99 days 05:19:59.980800000,92 days 05:19:59.980800000,-7 days +00:00:00.000000000
8911,2010-03-10 00:00:00.000000000,2010-03-03 00:00:00.000000000,2010-03-03 00:00:00.000000000,2009-10-23 00:00:00.000000000,1910-01-01 00:00:00.000000000,2009-11-30 18:40:00.019200000,2009-07-15 18:40:00.019200000,99 days 05:19:59.980800000,92 days 05:19:59.980800000,-7 days +00:00:00.000000000
8912,2010-03-19 00:00:00.000000000,2010-03-17 00:00:00.000000000,2010-03-17 00:00:00.000000000,2009-09-23 00:00:00.000000000,1910-01-01 00:00:00.000000000,2010-01-12 09:52:56.496000001,2009-07-19 09:52:56.496000001,65 days 14:07:03.503999999,63 days 14:07:03.503999999,-2 days +00:00:00.000000000
8913,2010-04-19 00:00:00.000000000,2010-03-31 00:00:00.000000000,2010-03-31 00:00:00.000000000,2009-11-06 00:00:00.000000000,1910-01-01 00:00:00.000000000,2010-01-24 01:59:59.971200000,2009-08-13 01:59:59.971200000,84 days 22:00:00.028800000,65 days 22:00:00.028800000,-19 days +00:00:00.000000000
8914,2010-04-19 00:00:00.000000000,2010-03-31 00:00:00.000000000,2010-03-31 00:00:00.000000000,2009-11-06 00:00:00.000000000,1910-01-01 00:00:00.000000000,2010-01-24 01:59:59.971200000,2009-08-13 01:59:59.971200000,84 days 22:00:00.028800000,65 days 22:00:00.028800000,-19 days +00:00:00.000000000
8915,2010-05-17 00:00:00.000000000,2010-04-14 00:00:00.000000000,2010-04-14 00:00:00.000000000,2009-09-14 00:00:00.000000000,1910-01-01 00:00:00.000000000,2010-02-10 22:00:00.028800000,2009-06-10 22:00:00.028800000,95 days 01:59:59.971200000,62 days 01:59:59.971200000,-33 days +00:00:00.000000000
8916,2010-04-19 00:00:00.000000000,2010-03-31 00:00:00.000000000,2010-03-31 00:00:00.000000000,2009-11-06 00:00:00.000000000,1910-01-01 00:00:00.000000000,2010-01-24 01:59:59.971200000,2009-08-13 01:59:59.971200000,84 days 22:00:00.028800000,65 days 22:00:00.028800000,-19 days +00:00:00.000000000
8917,2010-04-19 00:00:00.000000000,2010-03-31 00:00:00.000000000,2010-03-31 00:00:00.000000000,2009-11-06 00:00:00.000000000,1910-01-01 00:00:00.000000000,2010-01-24 01:59:59.971200000,2009-08-13 01:59:59.971200000,84 days 22:00:00.028800000,65 days 22:00:00.028800000,-19 days +00:00:00.000000000
8918,2010-04-19 00:00:00.000000000,2010-03-31 00:00:00.000000000,2010-03-31 00:00:00.000000000,2009-11-06 00:00:00.000000000,1910-01-01 00:00:00.000000000,2010-01-24 01:59:59.971200000,2009-08-13 01:59:59.971200000,84 days 22:00:00.028800000,65 days 22:00:00.028800000,-19 days +00:00:00.000000000
8919,2010-03-26 00:00:00.000000000,2010-03-25 00:00:00.000000000,2010-03-25 00:00:00.000000000,2009-10-28 00:00:00.000000000,1910-01-01 00:00:00.000000000,2010-01-19 09:52:56.496000001,2009-08-23 09:52:56.496000001,65 days 14:07:03.503999999,64 days 14:07:03.503999999,-1 days +00:00:00.000000000
8920,2010-06-23 00:00:00.000000000,2010-04-08 00:00:00.000000000,2010-04-08 00:00:00.000000000,2010-03-02 00:00:00.000000000,1910-01-01 00:00:00.000000000,2010-04-18 09:52:56.496000001,2009-12-26 09:52:56.496000001,65 days 14:07:03.503999999,-11 days +14:07:03.503999999,-76 days +00:00:00.000000000
8921,2010-06-02 00:00:00.000000000,2010-04-22 00:00:00.000000000,2010-04-22 00:00:00.000000000,2010-03-02 00:00:00.000000000,1910-01-01 00:00:00.000000000,2010-03-28 09:52:56.496000001,2009-12-26 09:52:56.496000001,65 days 14:07:03.503999999,24 days 14:07:03.503999999,-41 days +00:00:00.000000000
8922,2010-05-31 00:00:00.000000000,2010-05-18 00:00:00.000000000,2010-05-18 00:00:00.000000000,2009-11-06 00:00:00.000000000,1910-01-01 00:00:00.000000000,2010-03-07 01:59:59.971200000,2009-08-13 01:59:59.971200000,84 days 22:00:00.028800000,71 days 22:00:00.028800000,-13 days +00:00:00.000000000
8923,2010-05-31 00:00:00.000000000,2010-05-18 00:00:00.000000000,2010-05-18 00:00:00.000000000,2009-11-06 00:00:00.000000000,1910-01-01 00:00:00.000000000,2010-03-07 01:59:59.971200000,2009-08-13 01:59:59.971200000,84 days 22:00:00.028800000,71 days 22:00:00.028800000,-13 days +00:00:00.000000000
8924,2010-05-31 00:00:00.000000000,2010-05-18 00:00:00.000000000,2010-05-18 00:00:00.000000000,2009-11-06 00:00:00.000000000,1910-01-01 00:00:00.000000000,2010-03-07 01:59:59.971200000,2009-08-13 01:59:59.971200000,84 days 22:00:00.028800000,71 days 22:00:00.028800000,-13 days +00:00:00.000000000
8925,2010-05-31 00:00:00.000000000,2010-05-18 00:00:00.000000000,2010-05-18 00:00:00.000000000,2009-11-06 00:00:00.000000000,1910-01-01 00:00:00.000000000,2010-03-07 01:59:59.971200000,2009-08-13 01:59:59.971200000,84 days 22:00:00.028800000,71 days 22:00:00.028800000,-13 days +00:00:00.000000000
8926,2010-05-31 00:00:00.000000000,2010-05-18 00:00:00.000000000,2010-05-18 00:00:00.000000000,2009-11-06 00:00:00.000000000,1910-01-01 00:00:00.000000000,2010-03-07 01:59:59.971200000,2009-08-13 01:59:59.971200000,84 days 22:00:00.028800000,71 days 22:00:00.028800000,-13 days +00:00:00.000000000
8927,2010-06-30 00:00:00.000000000,2010-05-25 00:00:00.000000000,2010-05-25 00:00:00.000000000,2010-04-07 00:00:00.000000000,1910-01-01 00:00:00.000000000,2010-05-08 17:08:34.310400000,2010-02-13 17:08:34.310400000,52 days 06:51:25.689600000,16 days 06:51:25.689600000,-36 days +00:00:00.000000000
8928,2010-05-03 00:00:00.000000000,2010-05-03 00:00:00.000000000,2010-05-03 00:00:00.000000000,2009-10-28 00:00:00.000000000,1910-01-01 00:00:00.000000000,2010-02-26 09:52:56.496000001,2009-08-23 09:52:56.496000001,65 days 14:07:03.503999999,65 days 14:07:03.503999999,0 days 00:00:00.000000000
8929,2010-06-11 00:00:00.000000000,2010-05-03 00:00:00.000000000,2010-05-03 00:00:00.000000000,2010-03-04 00:00:00.000000000,1910-01-01 00:00:00.000000000,2010-04-06 09:52:56.496000001,2009-12-28 09:52:56.496000001,65 days 14:07:03.503999999,26 days 14:07:03.503999999,-39 days +00:00:00.000000000
8930,2010-07-29 00:00:00.000000000,2010-05-25 00:00:00.000000000,2010-05-25 00:00:00.000000000,2010-04-01 00:00:00.000000000,1910-01-01 00:00:00.000000000,2010-04-06 10:30:00.000000000,2009-12-08 10:30:00.000000000,113 days 13:30:00.000000000,48 days 13:30:00.000000000,-65 days +00:00:00.000000000
8931,2010-05-10 00:00:00.000000000,2010-05-07 00:00:00.000000000,2010-05-07 00:00:00.000000000,2009-12-08 00:00:00.000000000,1910-01-01 00:00:00.000000000,2010-02-01 07:36:35.107200001,2009-09-01 07:36:35.107200001,97 days 16:23:24.892799999,94 days 16:23:24.892799999,-3 days +00:00:00.000000000
8932,2010-05-10 00:00:00.000000000,2010-05-07 00:00:00.000000000,2010-05-07 00:00:00.000000000,2009-12-08 00:00:00.000000000,1910-01-01 00:00:00.000000000,2010-02-01 07:36:35.107200001,2009-09-01 07:36:35.107200001,97 days 16:23:24.892799999,94 days 16:23:24.892799999,-3 days +00:00:00.000000000
8933,2010-05-10 00:00:00.000000000,2010-05-07 00:00:00.000000000,2010-05-07 00:00:00.000000000,2009-12-08 00:00:00.000000000,1910-01-01 00:00:00.000000000,2010-02-01 07:36:35.107200001,2009-09-01 07:36:35.107200001,97 days 16:23:24.892799999,94 days 16:23:24.892799999,-3 days +00:00:00.000000000
8934,2010-05-10 00:00:00.000000000,2010-05-07 00:00:00.000000000,2010-05-07 00:00:00.000000000,2009-12-08 00:00:00.000000000,1910-01-01 00:00:00.000000000,2010-02-01 07:36:35.107200001,2009-09-01 07:36:35.107200001,97 days 16:23:24.892799999,94 days 16:23:24.892799999,-3 days +00:00:00.000000000
8935,2010-06-07 00:00:00.000000000,2010-05-27 00:00:00.000000000,2010-05-27 00:00:00.000000000,2010-04-28 00:00:00.000000000,1910-01-01 00:00:00.000000000,2010-04-15 17:08:34.310400000,2010-03-06 17:08:34.310400000,52 days 06:51:25.689600000,41 days 06:51:25.689600000,-11 days +00:00:00.000000000
8936,2010-06-02 00:00:00.000000000,2010-06-09 00:00:00.000000000,2010-06-09 00:00:00.000000000,2009-10-23 00:00:00.000000000,1910-01-01 00:00:00.000000000,2010-02-22 18:40:00.019200000,2009-07-15 18:40:00.019200000,99 days 05:19:59.980800000,106 days 05:19:59.980800000,7 days 00:00:00.000000000
8937,2010-06-30 00:00:00.000000000,2010-06-09 00:00:00.000000000,2010-06-09 00:00:00.000000000,2010-04-19 00:00:00.000000000,1910-01-01 00:00:00.000000000,2010-03-22 18:40:00.019200000,2010-01-09 18:40:00.019200000,99 days 05:19:59.980800000,78 days 05:19:59.980800000,-21 days +00:00:00.000000000
